"qname"	"qlen"	"qstart"	"qend"	"strand"	"tname"	"tlen"	"tstart"	"tend"	"nmatch"	"alen"	"mapq"	"tp"	"cm"	"s1"	"s2"	"dv"	"rl"	"contig"	"name2"	"name"	"sample_id"	"hap_struc"	"hap_struc_d"	"hap_block_start"	"chrom"	"start"	"end"
"ENST00000370083.9"	1785	2	1784	"+"	"HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1"	501915	199678	208469	1761	8791	0	"S"	552	1678	NA	7e-04	0	"HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1"	"AMY1A-201"	"1"	"HG03927"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1"	199678	208469
"ENST00000414303.7"	1584	4	1579	"+"	"HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1"	501915	161426	169692	1563	8266	28	"P"	484	1488	1342	0.001	0	"HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1"	"AMY2A-201"	"2A"	"HG03927"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1"	161426	169692
"ENST00000610648.1"	1736	4	1733	"+"	"HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1"	501915	115108	123530	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1"	"AMY2B-208"	"2B"	"HG03927"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1"	115108	123530
"AMYP1-201"	1023	4	1022	"-"	"HG01243#1#JAHEOY010000013.1_90081_424495_0"	334414	197680	203824	998	6144	34	"P"	303	948	829	0.0013	0	"HG01243#1#JAHEOY010000013.1_90081_424495_0"	"AMYP1-201"	"2Ap"	"HG01243"	"0-3-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG01243#1#JAHEOY010000013.1_90081_424495_0"	197680	203824
"AMYP1-201"	1023	4	1022	"-"	"HG03492#2#JAHEPH010000288.1_2098270_2432686_1"	334416	197734	203878	998	6144	34	"P"	303	948	829	0.0013	0	"HG03492#2#JAHEPH010000288.1_2098270_2432686_1"	"AMYP1-201"	"2Ap"	"HG03492"	"0-3-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	154	"HG03492#2#JAHEPH010000288.1_2098270_2432686_1"	197734	203878
"AMYP1-201"	1023	4	1022	"+"	"AV_HG00673#haplotype1#0000019:16627360-17129375"	502015	257601	263745	1010	6144	0	"S"	305	960	NA	0.0015	0	"AV_HG00673#haplotype1#0000019:16627360-17129375"	"AMYP1-201"	"2Ap"	"AV_HG00673"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	100	"AV_HG00673#haplotype1#0000019:16627360-17129375"	257601	263745
"AMYP1-201"	1023	4	1022	"+"	"AV_HG00673#haplotype1#0000019:16627360-17129375"	502015	351747	357891	1010	6144	0	"P"	305	960	960	0.0015	0	"AV_HG00673#haplotype1#0000019:16627360-17129375"	"AMYP1-201"	"2Ap"	"AV_HG00673"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	100	"AV_HG00673#haplotype1#0000019:16627360-17129375"	351747	357891
"AMYP1-201"	1023	4	1022	"-"	"AV_HG00673#haplotype2#0001165:24014011-24421797"	407786	270105	276249	1009	6144	2	"P"	306	959	952	7e-04	0	"AV_HG00673#haplotype2#0001165:24014011-24421797"	"AMYP1-201"	"2Ap"	"AV_HG00673"	"0-3-7-4-6-8-5-2-7-4-2-5-2-1"	"0.0-3.0-7.0-4.0-6.0-8.0-5.0-2.0-7.0-4.0-2.1-5.1-2.0-1.0"	99	"AV_HG00673#haplotype2#0001165:24014011-24421797"	270105	276249
"AMYP1-201"	1023	4	1022	"-"	"AV_HG01106#haplotype1#0000048:16666181-17262214"	596033	270062	276206	1010	6144	0	"S"	305	960	NA	0.0015	0	"AV_HG01106#haplotype1#0000048:16666181-17262214"	"AMYP1-201"	"2Ap"	"AV_HG01106"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	100	"AV_HG01106#haplotype1#0000048:16666181-17262214"	270062	276206
"AMYP1-201"	1023	4	1022	"+"	"AV_HG01106#haplotype1#0000048:16666181-17262214"	596033	351680	357824	1013	6144	0	"P"	311	963	963	2e-04	0	"AV_HG01106#haplotype1#0000048:16666181-17262214"	"AMYP1-201"	"2Ap"	"AV_HG01106"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	100	"AV_HG01106#haplotype1#0000048:16666181-17262214"	351680	357824
"AMYP1-201"	1023	4	1022	"+"	"AV_HG01106#haplotype1#0000048:16666181-17262214"	596033	445805	451949	1013	6144	0	"S"	311	963	NA	2e-04	0	"AV_HG01106#haplotype1#0000048:16666181-17262214"	"AMYP1-201"	"2Ap"	"AV_HG01106"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	100	"AV_HG01106#haplotype1#0000048:16666181-17262214"	445805	451949
"AMYP1-201"	1023	4	1022	"-"	"AV_HG01106#haplotype2#0000932:16673968-17175925"	501957	270091	276235	1013	6144	0	"S"	311	963	NA	2e-04	0	"AV_HG01106#haplotype2#0000932:16673968-17175925"	"AMYP1-201"	"2Ap"	"AV_HG01106"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	100	"AV_HG01106#haplotype2#0000932:16673968-17175925"	270091	276235
"AMYP1-201"	1023	4	1022	"+"	"AV_HG01106#haplotype2#0000932:16673968-17175925"	501957	351699	357843	1013	6144	0	"P"	311	963	963	2e-04	0	"AV_HG01106#haplotype2#0000932:16673968-17175925"	"AMYP1-201"	"2Ap"	"AV_HG01106"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	100	"AV_HG01106#haplotype2#0000932:16673968-17175925"	351699	357843
"AMYP1-201"	1023	4	1022	"+"	"AV_HG01175#haplotype1#0000070:46006269-46414083"	407814	257546	263690	1013	6144	1	"P"	311	963	959	2e-04	0	"AV_HG01175#haplotype1#0000070:46006269-46414083"	"AMYP1-201"	"2Ap"	"AV_HG01175"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	100	"AV_HG01175#haplotype1#0000070:46006269-46414083"	257546	263690
"AMYP1-201"	1023	4	1022	"-"	"AV_HG01361#haplotype1#0000023:101593539-102001341"	407802	270104	276248	998	6144	0	"S"	303	948	NA	0.0013	0	"AV_HG01361#haplotype1#0000023:101593539-102001341"	"AMYP1-201"	"2Ap"	"AV_HG01361"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	99	"AV_HG01361#haplotype1#0000023:101593539-102001341"	270104	276248
"AMYP1-201"	1023	4	1022	"+"	"AV_HG02148#haplotype2#0002863:16304803-16712699"	407896	257618	263762	1013	6144	1	"P"	311	963	959	2e-04	0	"AV_HG02148#haplotype2#0002863:16304803-16712699"	"AMYP1-201"	"2Ap"	"AV_HG02148"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	100	"AV_HG02148#haplotype2#0002863:16304803-16712699"	257618	263762
"AMYP1-201"	1023	4	1022	"+"	"AV_HG02257#haplotype2#0001152:102843493-103251377"	407884	257623	263767	1003	6144	0	"S"	299	953	NA	0.0022	0	"AV_HG02257#haplotype2#0001152:102843493-103251377"	"AMYP1-201"	"2Ap"	"AV_HG02257"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"AV_HG02257#haplotype2#0001152:102843493-103251377"	257623	263767
"AMYP1-201"	1023	4	1022	"-"	"chr1_chm13_103304997_103901127_0"	596130	270113	276257	1010	6144	0	"S"	305	960	NA	0.0015	0	"chr1_chm13_103304997_103901127_0"	"AMYP1-201"	"2Ap"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	270113	276257
"AMYP1-201"	1023	4	1022	"+"	"chr1_chm13_103304997_103901127_0"	596130	351739	357883	1013	6144	0	"S"	311	963	NA	2e-04	0	"chr1_chm13_103304997_103901127_0"	"AMYP1-201"	"2Ap"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	351739	357883
"AMYP1-201"	1023	4	1022	"+"	"chr1_chm13_103304997_103901127_0"	596130	445869	452013	1013	6144	0	"P"	311	963	963	2e-04	0	"chr1_chm13_103304997_103901127_0"	"AMYP1-201"	"2Ap"	"chr1_chm13_103304997_103901127_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_chm13_103304997_103901127_0"	445869	452013
"AMYP1-201"	1023	4	1022	"+"	"chr1_hg19_103998686_104406594_0"	407908	257662	263806	1010	6144	0	"P"	305	960	959	0.0015	0	"chr1_hg19_103998686_104406594_0"	"AMYP1-201"	"2Ap"	"chr1_hg19_103998686_104406594_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_hg19_103998686_104406594_0"	257662	263806
"AMYP1-201"	1023	4	1022	"+"	"chr1_hg38_103456064_103863972_0"	407908	257662	263806	1010	6144	0	"P"	305	960	959	0.0015	0	"chr1_hg38_103456064_103863972_0"	"AMYP1-201"	"2Ap"	"chr1_hg38_103456064_103863972_0"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"chr1_hg38_103456064_103863972_0"	257662	263806
"AMYP1-201"	1023	4	1022	"+"	"HG002.verkko_filt_mat.fa:haplotype1-0000005_138228497_138636354_1"	407857	257652	263796	1010	6144	0	"P"	305	960	959	0.0017	0	"HG002.verkko_filt_mat.fa:haplotype1-0000005_138228497_138636354_1"	"AMYP1-201"	"2Ap"	"HG002"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	154	"HG002.verkko_filt_mat.fa:haplotype1-0000005_138228497_138636354_1"	257652	263796
"AMYP1-201"	1023	4	1022	"+"	"HG002.verkko_filt_pat.fa:haplotype2-0000649_147937390_148315979_1"	378589	229369	235513	998	6144	0	"S"	303	948	NA	0.0013	0	"HG002.verkko_filt_pat.fa:haplotype2-0000649_147937390_148315979_1"	"AMYP1-201"	"2Ap"	"HG002"	"0-3-7-9-4-6-8-5-2-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-2.1-5.0-2.0-1.0"	154	"HG002.verkko_filt_pat.fa:haplotype2-0000649_147937390_148315979_1"	229369	235513
"AMYP1-201"	1023	4	1022	"-"	"HG00438#1#JAHBCB010000015.1_33474867_33954171_0"	479304	342504	348648	998	6144	0	"S"	303	948	NA	0.0013	0	"HG00438#1#JAHBCB010000015.1_33474867_33954171_0"	"AMYP1-201"	"2Ap"	"HG00438"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-8-6-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-8.1-6.1-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	98	"HG00438#1#JAHBCB010000015.1_33474867_33954171_0"	342504	348648
"AMYP1-201"	1023	4	1022	"-"	"HG005#1#JAHEPO010000002.1_51519219_51926067_0"	406848	270086	276230	996	6144	0	"S"	299	946	NA	0.0022	0	"HG005#1#JAHEPO010000002.1_51519219_51926067_0"	"AMYP1-201"	"2Ap"	"HG005"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG005#1#JAHEPO010000002.1_51519219_51926067_0"	270086	276230
"AMYP1-201"	1023	4	1022	"+"	"HG005#2#JAHEPN010000023.1_51542210_51950070_0"	407860	257586	263730	1010	6144	0	"P"	305	960	959	0.0015	0	"HG005#2#JAHEPN010000023.1_51542210_51950070_0"	"AMYP1-201"	"2Ap"	"HG005"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"HG005#2#JAHEPN010000023.1_51542210_51950070_0"	257586	263730
"AMYP1-201"	1023	4	1022	"-"	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	501101	270168	276312	1010	6144	0	"P"	305	960	960	0.0015	0	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	"AMYP1-201"	"2Ap"	"HG00621"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	155	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	270168	276312
"AMYP1-201"	1023	4	1022	"-"	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	501101	364322	370466	1010	6144	0	"S"	305	960	NA	0.0015	0	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	"AMYP1-201"	"2Ap"	"HG00621"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	155	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	364322	370466
"AMYP1-201"	1023	4	1022	"+"	"HG00621#2#JAHBCC010000031.1_16669999_17077865_0"	407866	257610	263754	1013	6144	1	"P"	311	963	959	2e-04	0	"HG00621#2#JAHBCC010000031.1_16669999_17077865_0"	"AMYP1-201"	"2Ap"	"HG00621"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-1.0"	99	"HG00621#2#JAHBCC010000031.1_16669999_17077865_0"	257610	263754
"AMYP1-201"	1023	4	1022	"+"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	376325	382469	998	6144	0	"S"	303	948	NA	0.0013	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMYP1-201"	"2Ap"	"HG00741"	"0-3-7-9-4-6-8-5-2-4-0-3-7-9-4-6-8-5-2-4-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-4.0-2.1-5.0-2.0-1.0"	154	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	376325	382469
"AMYP1-201"	1023	4	1022	"-"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	270137	276281	998	6144	0	"S"	303	948	NA	0.0013	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMYP1-201"	"2Ap"	"HG00741"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	270137	276281
"AMYP1-201"	1023	4	1022	"+"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	257602	263746	1013	6144	1	"P"	311	963	959	2e-04	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMYP1-201"	"2Ap"	"HG01071"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	155	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	257602	263746
"AMYP1-201"	1023	4	1022	"-"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	364242	370386	998	6144	0	"S"	303	948	NA	0.0019	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMYP1-201"	"2Ap"	"HG01071"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	155	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	364242	370386
"AMYP1-201"	1023	4	1022	"-"	"HG01099.verkko_filt_mat.fa:haplotype1-0000034_142513097_142920876_1"	407779	270136	276280	998	6144	0	"S"	303	948	NA	0.0013	0	"HG01099.verkko_filt_mat.fa:haplotype1-0000034_142513097_142920876_1"	"AMYP1-201"	"2Ap"	"HG01099"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"HG01099.verkko_filt_mat.fa:haplotype1-0000034_142513097_142920876_1"	270136	276280
"AMYP1-201"	1023	4	1022	"+"	"HG01099.verkko_filt_pat.fa:haplotype2-0000583_143544270_144046196_1"	501926	257677	263822	1009	6145	3	"P"	306	959	948	7e-04	0	"HG01099.verkko_filt_pat.fa:haplotype2-0000583_143544270_144046196_1"	"AMYP1-201"	"2Ap"	"HG01099"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"HG01099.verkko_filt_pat.fa:haplotype2-0000583_143544270_144046196_1"	257677	263822
"AMYP1-201"	1023	4	1022	"-"	"HG01099.verkko_filt_pat.fa:haplotype2-0000583_143544270_144046196_1"	501926	364321	370464	998	6143	0	"S"	303	948	NA	0.0013	0	"HG01099.verkko_filt_pat.fa:haplotype2-0000583_143544270_144046196_1"	"AMYP1-201"	"2Ap"	"HG01099"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	154	"HG01099.verkko_filt_pat.fa:haplotype2-0000583_143544270_144046196_1"	364321	370464
"AMYP1-201"	1023	4	1022	"-"	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	406859	270140	276284	998	6144	0	"S"	303	948	NA	0.0013	0	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	"AMYP1-201"	"2Ap"	"HG01109"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	155	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	270140	276284
"AMYP1-201"	1023	4	1022	"+"	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	480143	329930	336067	998	6137	0	"S"	303	948	NA	0.0013	0	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	"AMYP1-201"	"2Ap"	"HG01109"	"0-3-7-9-4-6-8-5-2-7-9-4-6-8-5-2-7-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-4.0-2.1-5.0-2.0-1.0"	98	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	329930	336067
"AMYP1-201"	1023	4	1022	"-"	"HG01123#1#JAGYYZ010000015.1_51528240_51935090_0"	406850	270094	276238	998	6144	0	"S"	303	948	NA	0.0013	0	"HG01123#1#JAGYYZ010000015.1_51528240_51935090_0"	"AMYP1-201"	"2Ap"	"HG01123"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG01123#1#JAGYYZ010000015.1_51528240_51935090_0"	270094	276238
"AMYP1-201"	1023	4	1022	"+"	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	501004	257659	263803	1013	6144	1	"P"	311	963	959	2e-04	0	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	"AMYP1-201"	"2Ap"	"HG01258"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-7.0-9.0-4.0-2.1-5.0-2.0-1.0"	155	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	257659	263803
"AMYP1-201"	1023	4	1022	"+"	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	501004	351782	357926	998	6144	0	"S"	303	948	NA	0.0019	0	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	"AMYP1-201"	"2Ap"	"HG01258"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.0-2.0-7.0-9.0-4.0-2.1-5.0-2.0-1.0"	155	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	351782	357926
"AMYP1-201"	1023	4	1022	"-"	"HG01258#2#JAGYYU010000072.1_51562603_51970395_0"	407792	270108	276252	998	6144	0	"S"	303	948	NA	0.0013	0	"HG01258#2#JAGYYU010000072.1_51562603_51970395_0"	"AMYP1-201"	"2Ap"	"HG01258"	"0-3-7-9-4-6-8-5-2-7-9-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-7.0-9.0-4.0-2.1-5.1-2.0-1.0"	98	"HG01258#2#JAGYYU010000072.1_51562603_51970395_0"	270108	276252
"AMYP1-201"	1023	4	1022	"-"	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	409750	273041	279185	998	6144	0	"P"	303	948	948	0.0013	0	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	"AMYP1-201"	"2Ap"	"HG01358"	"0-3-7-9-4-6-8-5-2-4-4-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-4.0-2.1-5.1-2.0-1.0"	154	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	273041	279185
"AMYP1-201"	1023	4	1022	"-"	"HG01928#1#JAGYVQ010000053.1_16676493_17083407_0"	406914	270085	276229	1010	6144	0	"P"	305	960	959	0.0015	0	"HG01928#1#JAGYVQ010000053.1_16676493_17083407_0"	"AMYP1-201"	"2Ap"	"HG01928"	"0-3-7-9-4-6-8-5-2-4-9-7-2-5-2-1"	"0.0-3.0-7.0-9.0-4.0-6.0-8.0-5.0-2.0-4.1-9.1-7.1-2.1-5.1-2.0-1.0"	99	"HG01928#1#JAGYVQ010000053.1_16676493_17083407_0"	270085	276229
