"qname"	"qlen"	"qstart"	"qend"	"strand"	"tname"	"tlen"	"tstart"	"tend"	"nmatch"	"alen"	"mapq"	"tp"	"cm"	"s1"	"s2"	"dv"	"rl"	"contig"	"name2"	"name"	"hap_struc"	"hap_struc_d"	"hap_block_start"	"chrom"	"start"	"end"
"AMYP1-201"	1023	4	1022	"+"	"chr1_chm13_103304997_103901127_0"	596130	351739	357883	1013	6144	0	"S"	311	963	NA	2e-04	0	"chr1_chm13_103304997_103901127_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	103305096	"chr1_chm13_103304997_103901127_0"	351739	357883
"AMYP1-201"	1023	4	1022	"+"	"chr1_chm13_103304997_103901127_0"	596130	445869	452013	1013	6144	0	"P"	311	963	963	2e-04	0	"chr1_chm13_103304997_103901127_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	103305096	"chr1_chm13_103304997_103901127_0"	445869	452013
"AMYP1-201"	1023	4	1022	"+"	"chr1_hg19_103998686_104406594_0"	407908	257662	263806	1010	6144	0	"P"	305	960	959	0.0015	0	"chr1_hg19_103998686_104406594_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	103998785	"chr1_hg19_103998686_104406594_0"	257662	263806
"AMYP1-201"	1023	4	1022	"+"	"chr1_hg38_103456064_103863972_0"	407908	257662	263806	1010	6144	0	"P"	305	960	959	0.0015	0	"chr1_hg38_103456064_103863972_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	103456163	"chr1_hg38_103456064_103863972_0"	257662	263806
"AMYP1-201"	1023	4	1022	"-"	"HG002#1#JAHKSE010000012.1_16776806_17183707_1"	406901	270189	276333	998	6144	0	"S"	303	948	NA	0.0013	0	"HG002#1#JAHKSE010000012.1_16776806_17183707_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	16776960	"HG002#1#JAHKSE010000012.1_16776806_17183707_1"	270189	276333
"AMYP1-201"	1023	4	1022	"+"	"HG002#2#JAHKSD010000021.1_102757493_103165350_0"	407857	257597	263741	1010	6144	0	"P"	305	960	959	0.0017	0	"HG002#2#JAHKSD010000021.1_102757493_103165350_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	102757591	"HG002#2#JAHKSD010000021.1_102757493_103165350_0"	257597	263741
"AMYP1-201"	1023	4	1022	"-"	"HG00438#1#JAHBCB010000015.1_33474867_33954171_0"	479304	342504	348648	998	6144	0	"S"	303	948	NA	0.0013	0	"HG00438#1#JAHBCB010000015.1_33474867_33954171_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.1-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	33474965	"HG00438#1#JAHBCB010000015.1_33474867_33954171_0"	342504	348648
"AMYP1-201"	1023	4	1022	"-"	"HG005#1#JAHEPO010000002.1_51519219_51926067_0"	406848	270086	276230	996	6144	0	"S"	299	946	NA	0.0022	0	"HG005#1#JAHEPO010000002.1_51519219_51926067_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	51519317	"HG005#1#JAHEPO010000002.1_51519219_51926067_0"	270086	276230
"AMYP1-201"	1023	4	1022	"+"	"HG005#2#JAHEPN010000023.1_51542210_51950070_0"	407860	257586	263730	1010	6144	0	"P"	305	960	959	0.0015	0	"HG005#2#JAHEPN010000023.1_51542210_51950070_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	51542309	"HG005#2#JAHEPN010000023.1_51542210_51950070_0"	257586	263730
"AMYP1-201"	1023	4	1022	"-"	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	501101	270168	276312	1010	6144	0	"P"	305	960	960	0.0015	0	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	2123152	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	270168	276312
"AMYP1-201"	1023	4	1022	"-"	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	501101	364322	370466	1010	6144	0	"S"	305	960	NA	0.0015	0	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	2123152	"HG00621#1#JAHBCD010000034.1_2122997_2624098_1"	364322	370466
"AMYP1-201"	1023	4	1022	"+"	"HG00621#2#JAHBCC010000031.1_16669999_17077865_0"	407866	257610	263754	1013	6144	1	"P"	311	963	959	2e-04	0	"HG00621#2#JAHBCC010000031.1_16669999_17077865_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16670098	"HG00621#2#JAHBCC010000031.1_16669999_17077865_0"	257610	263754
"AMYP1-201"	1023	4	1022	"+"	"HG00673#2#JAHBBY010000109.1_16675383_17177395_0"	502012	257599	263743	1010	6144	0	"P"	305	960	960	0.0015	0	"HG00673#2#JAHBBY010000109.1_16675383_17177395_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16675482	"HG00673#2#JAHBBY010000109.1_16675383_17177395_0"	257599	263743
"AMYP1-201"	1023	4	1022	"+"	"HG00673#2#JAHBBY010000109.1_16675383_17177395_0"	502012	351743	357887	1010	6144	0	"S"	305	960	NA	0.0015	0	"HG00673#2#JAHBBY010000109.1_16675383_17177395_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16675482	"HG00673#2#JAHBBY010000109.1_16675383_17177395_0"	351743	357887
"AMYP1-201"	1023	4	1022	"+"	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	407873	257610	263754	1013	6144	1	"P"	311	963	959	2e-04	0	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	101548351	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	257610	263754
"AMYP1-201"	1023	4	1022	"+"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	376325	382469	998	6144	0	"S"	303	948	NA	0.0013	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	18781351	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	376325	382469
"AMYP1-201"	1023	4	1022	"-"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	270137	276281	998	6144	0	"S"	303	948	NA	0.0013	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	51574417	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	270137	276281
"AMYP1-201"	1023	4	1022	"+"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	257602	263746	1013	6144	1	"P"	311	963	959	2e-04	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	26607255	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	257602	263746
"AMYP1-201"	1023	4	1022	"-"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	364242	370386	998	6144	0	"S"	303	948	NA	0.0019	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	26607255	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	364242	370386
"AMYP1-201"	1023	4	1022	"-"	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	501963	270095	276239	1013	6144	0	"S"	311	963	NA	2e-04	0	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	31121149	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	270095	276239
"AMYP1-201"	1023	4	1022	"+"	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	501963	351703	357847	1013	6144	0	"P"	311	963	963	2e-04	0	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	31121149	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	351703	357847
"AMYP1-201"	1023	4	1022	"-"	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	500992	270115	276259	1010	6144	0	"S"	305	960	NA	0.0015	0	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	19904926	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	270115	276259
"AMYP1-201"	1023	4	1022	"+"	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	500992	351736	357880	1013	6144	0	"P"	311	963	960	2e-04	0	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	19904926	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	351736	357880
"AMYP1-201"	1023	4	1022	"-"	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	406859	270140	276284	998	6144	0	"S"	303	948	NA	0.0013	0	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	2104400	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	270140	276284
"AMYP1-201"	1023	4	1022	"+"	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	480143	329930	336067	998	6137	0	"S"	303	948	NA	0.0013	0	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	16671330	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	329930	336067
"AMYP1-201"	1023	4	1022	"-"	"HG01123#1#JAGYYZ010000015.1_51528240_51935090_0"	406850	270094	276238	998	6144	0	"S"	303	948	NA	0.0013	0	"HG01123#1#JAGYYZ010000015.1_51528240_51935090_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	51528338	"HG01123#1#JAGYYZ010000015.1_51528240_51935090_0"	270094	276238
"AMYP1-201"	1023	4	1022	"+"	"HG01175#1#JAHAMA010000003.1_33204707_33808232_1"	603525	260554	266698	998	6144	0	"P"	303	948	948	0.0013	0	"HG01175#1#JAHAMA010000003.1_33204707_33808232_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-4-2-5-2-4-4-2-5-2-4-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.1-2.1-4.0-4.1-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	33204861	"HG01175#1#JAHAMA010000003.1_33204707_33808232_1"	260554	266698
"AMYP1-201"	1023	4	1022	"-"	"HG01175#1#JAHAMA010000003.1_33204707_33808232_1"	603525	370104	376248	998	6144	0	"S"	303	948	NA	0.0013	0	"HG01175#1#JAHAMA010000003.1_33204707_33808232_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-4-2-5-2-4-4-2-5-2-4-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.1-2.1-4.0-4.1-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	33204861	"HG01175#1#JAHAMA010000003.1_33204707_33808232_1"	370104	376248
"AMYP1-201"	1023	4	1022	"+"	"HG01175#1#JAHAMA010000003.1_33204707_33808232_1"	603525	454644	460788	998	6144	0	"S"	303	948	NA	0.0013	0	"HG01175#1#JAHAMA010000003.1_33204707_33808232_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-4-2-5-2-4-4-2-5-2-4-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.1-2.1-4.0-4.1-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	33204861	"HG01175#1#JAHAMA010000003.1_33204707_33808232_1"	454644	460788
"AMYP1-201"	1023	4	1022	"+"	"HG01175#2#JAHALZ010000031.1_43072077_43478977_1"	406900	257603	263747	1013	6144	1	"P"	311	963	959	2e-04	0	"HG01175#2#JAHALZ010000031.1_43072077_43478977_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	43072232	"HG01175#2#JAHALZ010000031.1_43072077_43478977_1"	257603	263747
"AMYP1-201"	1023	4	1022	"+"	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	501004	257659	263803	1013	6144	1	"P"	311	963	959	2e-04	0	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-4.0-2.0-5.0-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	56956103	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	257659	263803
"AMYP1-201"	1023	4	1022	"+"	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	501004	351782	357926	998	6144	0	"S"	303	948	NA	0.0019	0	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-4.0-2.0-5.0-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	56956103	"HG01258#1#JAGYYV010000004.1_56955948_57456952_1"	351782	357926
"AMYP1-201"	1023	4	1022	"-"	"HG01258#2#JAGYYU010000072.1_51562603_51970395_0"	407792	270108	276252	998	6144	0	"S"	303	948	NA	0.0013	0	"HG01258#2#JAGYYU010000072.1_51562603_51970395_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	51562701	"HG01258#2#JAGYYU010000072.1_51562603_51970395_0"	270108	276252
"AMYP1-201"	1023	4	1022	"-"	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	409750	273041	279185	998	6144	0	"P"	303	948	948	0.0013	0	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	27445896	"HG01358#1#JAGYZB010000020.1_27445742_27855492_1"	273041	279185
"AMYP1-201"	1023	4	1022	"-"	"HG01928#1#JAGYVQ010000053.1_16676493_17083407_0"	406914	270085	276229	1010	6144	0	"P"	305	960	959	0.0015	0	"HG01928#1#JAGYVQ010000053.1_16676493_17083407_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16676592	"HG01928#1#JAGYVQ010000053.1_16676493_17083407_0"	270085	276229
"AMYP1-201"	1023	4	1022	"+"	"HG01928#1#JAGYVQ010000195.1_211_358290_0"	358079	23181	29325	1010	6144	0	"S"	305	960	NA	0.0015	0	"HG01928#1#JAGYVQ010000195.1_211_358290_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-5-2-4-6-2-5-2-4-6-2-5-2"	"1.0-2.0-5.0-2.1-6.1-4.1-5.1-2.1-4.0-6.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-2.1"	1263	"HG01928#1#JAGYVQ010000195.1_211_358290_0"	23181	29325
"AMYP1-201"	1023	4	1022	"+"	"HG01928#1#JAGYVQ010000195.1_211_358290_0"	358079	117314	123458	1010	6144	0	"P"	305	960	960	0.0015	0	"HG01928#1#JAGYVQ010000195.1_211_358290_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-5-2-4-6-2-5-2-4-6-2-5-2"	"1.0-2.0-5.0-2.1-6.1-4.1-5.1-2.1-4.0-6.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-2.1"	1263	"HG01928#1#JAGYVQ010000195.1_211_358290_0"	117314	123458
"AMYP1-201"	1023	4	1022	"+"	"HG01928#1#JAGYVQ010000195.1_211_358290_0"	358079	283883	290027	1010	6144	0	"S"	305	960	NA	0.0015	0	"HG01928#1#JAGYVQ010000195.1_211_358290_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-5-2-4-6-2-5-2-4-6-2-5-2"	"1.0-2.0-5.0-2.1-6.1-4.1-5.1-2.1-4.0-6.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-2.1"	1263	"HG01928#1#JAGYVQ010000195.1_211_358290_0"	283883	290027
"AMYP1-201"	1023	4	1022	"-"	"HG01952#2#JAHAMD010000045.1_4381722_4883708_1"	501986	270143	276287	1010	6144	0	"P"	305	960	960	0.0015	0	"HG01952#2#JAHAMD010000045.1_4381722_4883708_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-6-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	4381877	"HG01952#2#JAHAMD010000045.1_4381722_4883708_1"	270143	276287
"AMYP1-201"	1023	4	1022	"+"	"HG01952#2#JAHAMD010000045.1_4381722_4883708_1"	501986	351780	357924	1010	6144	0	"S"	305	960	NA	0.0015	0	"HG01952#2#JAHAMD010000045.1_4381722_4883708_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-6-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	4381877	"HG01952#2#JAHAMD010000045.1_4381722_4883708_1"	351780	357924
"AMYP1-201"	1023	4	1022	"-"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	270105	276249	1010	6144	0	"S"	305	960	NA	0.0015	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	51520069	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	270105	276249
"AMYP1-201"	1023	4	1022	"+"	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	501981	351730	357874	1013	6144	0	"P"	311	963	960	2e-04	0	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	51520069	"HG01978#1#JAGYVS010000002.1_51519970_52021951_0"	351730	357874
"AMYP1-201"	1023	4	1022	"-"	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	406935	270110	276254	1010	6144	0	"P"	305	960	959	0.0015	0	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	51532340	"HG01978#2#JAGYVR010000007.1_51532241_51939176_0"	270110	276254
"AMYP1-201"	1023	9	1022	"-"	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	407704	270012	276151	993	6139	0	"S"	301	943	NA	0.0013	0	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16689681	"HG02080#1#JAHEOW010000048.1_16689583_17097287_0"	270012	276151
"AMYP1-201"	1023	4	1022	"+"	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	502012	257606	263750	1010	6144	0	"S"	305	960	NA	0.0015	0	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16662276	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	257606	263750
"AMYP1-201"	1023	4	1022	"+"	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	502012	351734	357878	1010	6144	0	"P"	305	960	960	0.0015	0	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	16662276	"HG02080#2#JAHEOV010000017.1_16662177_17164189_0"	351734	357878
"AMYP1-201"	1023	4	1022	"-"	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	407781	270082	276226	998	6144	1	"P"	303	948	944	0.0013	0	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.1-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	16673133	"HG02109#1#JAHEPG010000026.1_16673035_17080816_0"	270082	276226
"AMYP1-201"	1023	4	1022	"+"	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	407903	257744	263888	1003	6144	0	"S"	299	953	NA	0.0022	0	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	1005446	"HG02145#2#JAHKSF010000206.1_1005292_1413195_1"	257744	263888
"AMYP1-201"	1023	4	1022	"+"	"HG02148#1#JAHAMG010000059.1_19799474_20206456_1"	406982	257678	263822	1013	6144	1	"P"	311	963	959	2e-04	0	"HG02148#1#JAHAMG010000059.1_19799474_20206456_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	19799629	"HG02148#1#JAHAMG010000059.1_19799474_20206456_1"	257678	263822
"AMYP1-201"	1023	4	1022	"-"	"HG02148#2#JAHAMF010000050.1_19456870_19863761_1"	406891	270173	276317	1009	6144	0	"S"	306	959	NA	7e-04	0	"HG02148#2#JAHAMF010000050.1_19456870_19863761_1"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	19457024	"HG02148#2#JAHAMF010000050.1_19456870_19863761_1"	270173	276317
"AMYP1-201"	1023	4	1022	"+"	"HG02257#1#JAGYVI010000005.1_101835875_102242843_0"	406968	257623	263767	1003	6144	0	"S"	299	953	NA	0.0022	0	"HG02257#1#JAGYVI010000005.1_101835875_102242843_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-6-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	101835973	"HG02257#1#JAGYVI010000005.1_101835875_102242843_0"	257623	263767
"AMYP1-201"	1023	4	1022	"-"	"HG02257#2#JAGYVH010000034.1_98190388_98857961_0"	667573	197666	203810	998	6144	0	"S"	303	948	NA	0.0013	0	"HG02257#2#JAGYVH010000034.1_98190388_98857961_0"	"AMYP1-201"	"2Ap"	"1-2-5-2-4-6-2-5-4-6-2-5-2-4-6-2-5-4-6-2-5-2-4-6-3-0"	"1.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.1-2.1-4.0-6.0-3.0-0.0"	98190486	"HG02257#2#JAGYVH010000034.1_98190388_98857961_0"	197666	203810
